
8.b,5,4,100,1,[[[11/2, []], [1, []], [1, []], [-26, []], [1, []], [-124, []], [-26, []], [344, []], [1, []], [703, []], [-124, []], [-1330, []], [-26, []], [-2196, []], [344, []], [3224, []], [1, []], [4914, []], [703, []], [-6858, []], [-124, []], [-8944, []], [-1330, []], [12168, []], [-26, []], [15501, []], [-2196, []], [-18980, []], [344, []], [-24388, []], [3224, []], [29792, []], [1, []], [34580, []], [4914, []], [-42656, []], [703, []], [-50652, []], [-6858, []], [57096, []], [-124, []], [68922, []], [-8944, []], [-79506, []], [-1330, []], [-87172, []], [12168, []], [103824, []], [-26, []], [117993, []], [15501, []], [-127764, []], [-2196, []], [-148876, []], [-18980, []], [164920, []], [344, []], [178308, []], [-24388, []], [-205378, []], [3224, []], [-226980, []], [29792, []], [241832, []], [1, []], [272304, []], [34580, []], [-300762, []], [4914, []], [-316368, []], [-42656, []], [357912, []], [703, []], [389018, []], [-50652, []], [-403026, []], [-6858, []], [-457520, []], [57096, []], [493040, []], [-124, []], [512461, []], [68922, []], [-571786, []], [-8944, []], [-609336, []], [-79506, []], [634088, []], [-1330, []], [704970, []], [-87172, []], [-755424, []], [12168, []], [-774592, []], [103824, []], [850392, []], [-26, []], [912674, []], [117993, []], [-934990, []], [15501, []]]],[11/2, 1, 1, -26, 1, -124, -26, 344, 1, 703, -124, -1330, -26, -2196, 344, 3224, 1, 4914, 703, -6858, -124, -8944, -1330, 12168, -26, 15501, -2196, -18980, 344, -24388, 3224, 29792, 1, 34580, 4914, -42656, 703, -50652, -6858, 57096, -124, 68922, -8944, -79506, -1330, -87172, 12168, 103824, -26, 117993, 15501, -127764, -2196, -148876, -18980, 164920, 344, 178308, -24388, -205378, 3224, -226980, 29792, 241832, 1, 272304, 34580, -300762, 4914, -316368, -42656, 357912, 703, 389018, -50652, -403026, -6858, -457520, 57096, 493040, -124, 512461, 68922, -571786, -8944, -609336, -79506, 634088, -1330, 704970, -87172, -755424, 12168, -774592, 103824, 850392, -26, 912674, 117993, -934990, 15501],8.4.b.E.b

9.c,4,4,100,3,[[[0, [0]], [1, [0]], [8, [1]], [27, [0]], [63, [7]], [124, [-1]], [216, [27]], [343, [1]], [505, [56]], [729, [0]], [993, [117]], [1331, [1]], [1701, [189]], [2196, [-1]], [2743, [350]], [3348, [-27]], [4040, [449]], [4914, [0]], [5832, [729]], [6860, [0]], [7819, [812]], [9261, [27]], [10647, [1338]], [12166, [-1]], [13635, [1512]], [15500, [-124]], [17569, [2189]], [19683, [0]], [21602, [2457]], [24389, [1]], [26811, [3159]], [29790, [-1]], [32319, [3591]], [35937, [27]], [39312, [4914]], [42533, [-218]], [45927, [5103]], [50654, [0]], [54880, [6860]], [59292, [-27]], [62676, [6495]], [68920, [-1]], [74061, [9450]], [79507, [1]], [83846, [9373]], [90396, [-729]], [97329, [12159]], [103823, [1]], [109080, [12123]], [117648, [342]], [124124, [14632]], [132678, [0]], [138355, [15316]], [148878, [0]], [157464, [19683]], [165045, [-1206]], [173159, [19657]], [185220, [0]], [195111, [24396]], [205378, [-1]], [211113, [21924]], [226981, [1]], [238321, [29783]], [250047, [729]], [258553, [28728]], [272303, [-2321]], [287469, [36126]], [300762, [-1]], [309582, [34398]], [328482, [-27]], [340482, [41007]], [357912, [0]], [368145, [40824]], [389018, [0]], [405232, [50654]], [418500, [-3348]], [432180, [48020]], [456532, [1673]], [474363, [59103]], [493039, [1]], [501409, [52085]], [531441, [0]], [551361, [68913]], [571787, [1]], [583254, [66339]], [609336, [-4914]], [636055, [79514]], [658503, [27]], [672099, [74985]], [704970, [0]], [723897, [85293]], [753229, [1854]], [766465, [85106]], [804330, [-27]], [830583, [103830]], [850640, [-6860]], [872613, [96957]], [912673, [1]], [940842, [120042]], [970299, [729]], [977368, [101556]]]],[0, 2, 15, 54, 119, 249, 405, 685, 954, 1458, 1869, 2661, 3213, 4393, 5136, 6723, 7631, 9828, 10935, 13720, 14826, 18495, 19956, 24333, 25758, 31124, 32949, 39366, 40747, 48777, 50463, 59581, 61047, 71847, 73710, 85284, 86751, 101308, 102900, 118611, 118857, 137841, 138672, 159013, 158319, 181521, 182499, 207645, 206037, 234954, 233616, 265356, 261394, 297756, 295245, 331296, 326661, 370440, 365826, 410757, 400302, 453961, 446859, 499365, 488378, 546927, 538812, 601525, 584766, 656991, 639957, 715824, 695466, 778036, 759810, 840348, 816340, 911391, 889623, 986077, 950733, 1062882, 1033809, 1143573, 1100169, 1223586, 1192596, 1316979, 1269213, 1409940, 1362501, 1504604, 1447824, 1608687, 1557336, 1708140, 1648269, 1825345, 1761642, 1939869, 1853180],9.4.c.E.a

9.c,4,4,100,3,[[[28/3, [17/3]], [1, [0]], [1, [8]], [1, [0]], [-63, [-56]], [-124, [-125]], [1, [8]], [1, [343]], [449, [-56]], [1, [0]], [876, [-117]], [1, [1331]], [-63, [-56]], [-2196, [-2197]], [-2743, [-2393]], [-124, [-125]], [449, [4040]], [4914, [0]], [1, [8]], [6860, [0]], [812, [7819]], [1, [343]], [-10647, [-9309]], [-12166, [-12167]], [449, [-56]], [-124, [15500]], [15380, [-2189]], [1, [0]], [19145, [-2457]], [1, [24389]], [876, [-117]], [-29790, [-29791]], [-32319, [-28728]], [1, [1331]], [4914, [39312]], [42751, [218]], [-63, [-56]], [50654, [0]], [6860, [54880]], [-2196, [-2197]], [-62676, [-56181]], [-68920, [-68921]], [-2743, [-2393]], [1, [79507]], [74473, [-9373]], [-124, [-125]], [85170, [-12159]], [1, [103823]], [449, [4040]], [-117648, [-117306]], [-124124, [-109492]], [4914, [0]], [15316, [138355]], [148878, [0]], [1, [8]], [166251, [1206]], [19657, [173159]], [6860, [0]], [-195111, [-170715]], [-205378, [-205379]], [812, [7819]], [1, [226981]], [208538, [-29783]], [1, [343]], [229825, [-28728]], [-2321, [272303]], [-10647, [-9309]], [-300762, [-300763]], [-309582, [-275184]], [-12166, [-12167]], [41007, [340482]], [357912, [0]], [449, [-56]], [389018, [0]], [50654, [405232]], [-124, [15500]], [-432180, [-384160]], [-456532, [-454859]], [15380, [-2189]], [1, [493039]], [449324, [-52085]], [1, [0]], [482448, [-68913]], [1, [571787]], [19145, [-2457]], [-609336, [-614250]], [-636055, [-556541]], [1, [24389]], [74985, [672099]], [704970, [0]], [876, [-117]], [751375, [-1854]], [85106, [766465]], [-29790, [-29791]], [-830583, [-726753]], [-850640, [-857500]], [-32319, [-28728]], [1, [912673]], [820800, [-120042]], [1, [1331]], [875812, [-101556]]]],[13, 2, -6, 2, -70, -123, -6, -341, 954, 2, 1869, -1329, -70, -2195, -3093, -123, -3142, 9828, -6, 13720, -6195, -341, -11985, -12165, 954, -15748, 32949, 2, 40747, -24387, 1869, -29789, -35910, -1329, -29484, 85284, -70, 101308, -41160, -2195, -69171, -68919, -3093, -79505, 158319, -123, 182499, -103821, -3142, -117990, -138756, 9828, -107723, 297756, -6, 331296, -133845, 13720, -219507, -205377, -6195, -226979, 446859, -341, 488378, -276945, -11985, -300761, -343980, -12165, -258468, 715824, 954, 778036, -303924, -15748, -480200, -458205, 32949, -493037, 950733, 2, 1033809, -571785, 40747, -604422, -715569, -24387, -522129, 1409940, 1869, 1504604, -596253, -29789, -934413, -843780, -35910, -912671, 1761642, -1329, 1853180],9.4.c.E.b

11.c,3,4,100,5,[[[0, [0, 0, 0]], [1, [0, 0, 0]], [7, [-1, -1, -1]], [27, [0, 1, 0]], [56, [-8, -8, -7]], [125, [1, 0, 0]], [189, [-26, -19, -27]], [343, [0, 0, 1]], [448, [-64, -63, -56]], [728, [-1, 26, -1]], [876, [-117, -125, -125]], [1331, [0, 0, 0]], [1513, [-208, -152, -189]], [2196, [-1, -1, -1]], [2401, [-343, -342, -335]], [3375, [27, 125, 1]], [3584, [-511, -504, -448]], [4913, [1, 0, 0]], [5095, [-710, -521, -736]], [6859, [0, 1, 0]], [7007, [-937, -1001, -876]], [9262, [0, 343, 27]], [9317, [-1331, -1331, -1331]], [12168, [0, 0, 0]], [12103, [-1665, -1190, -1513]], [15625, [125, 1, 0]], [15371, [-2205, -2205, -2204]], [19656, [-26, 702, -27]], [19208, [-2743, -2736, -2337]], [24389, [0, 0, 1]], [23652, [-3034, -2374, -3367]], [29790, [-1, -1, -1]], [28673, [-4088, -4032, -3584]], [35937, [0, 1331, 0]], [34392, [-4905, -4913, -4913]], [42874, [342, -1, 124]], [40787, [-5680, -4167, -5159]], [50653, [0, 0, 1]], [48013, [-6858, -6851, -6859]], [59292, [-26, 2170, -27]], [56056, [-7496, -7883, -7007]], [68921, [0, 1, 0]], [64834, [-8919, -6491, -9046]], [79508, [0, 0, 0]], [74536, [-10648, -10648, -9317]], [91001, [604, 3250, -98]], [85176, [-12168, -12168, -12168]], [103823, [0, 1, 0]], [96824, [-13293, -9520, -12103]], [117649, [1, 0, 343]], [109500, [-14624, -15617, -15625]], [132651, [27, 4913, 1]], [122968, [-17640, -17639, -15435]], [148876, [-1, -1, -1]], [137566, [-19162, -14067, -19872]], [166375, [1331, 0, 0]], [153665, [-21944, -21545, -18696]], [185192, [-1, 6885, -1]], [170723, [-24389, -24388, -24381]], [205379, [0, 0, 1]], [189314, [-24298, -19019, -23588]], [226981, [1, 0, 0]], [208529, [-29799, -29799, -29798]], [249731, [-343, 8919, 386]], [229383, [-32705, -32257, -28673]], [274501, [2072, -125, -125]], [251559, [-34606, -25289, -35937]], [300764, [0, 0, 0]], [275135, [-39241, -39305, -34392]], [328536, [0, 12168, 0]], [300460, [-40139, -42758, -41882]], [357911, [1, 0, 0]], [326269, [-45466, -32634, -41299]], [389017, [0, 0, 1]], [354571, [-50653, -50652, -50645]], [421874, [3374, 15651, 124]], [384105, [-54864, -54808, -48013]], [456533, [0, 0, 1331]], [415018, [-57330, -41959, -59508]], [493038, [-1, -1, -1]], [448448, [-59843, -63063, -56056]], [530712, [-702, 18954, -728]], [482447, [-68920, -68913, -68921]], [571787, [1, 0, 0]], [519015, [-71325, -51928, -63106]], [614125, [5038, 1, 0]], [556556, [-79508, -79508, -79508]], [658504, [0, 24389, 27]], [596288, [-85184, -83853, -74536]], [704970, [0, 0, 0]], [637611, [-82919, -65099, -91785]], [753228, [-343, -342, 1854]], [681408, [-97344, -97344, -85176]], [804330, [-26, 29764, -27]], [726761, [-103822, -103815, -103823]], [857375, [6859, 125, 1]], [774619, [-106344, -76159, -96824]], [912672, [-1, -1, -1]], [823544, [-117641, -117306, -114905]], [968968, [-1331, 34606, -1331]], [875876, [-117117, -125061, -109500]]]],[0, 4, 31, 107, 247, 499, 828, 1371, 1975, 2888, 3871, 5324, 6601, 8787, 10624, 13347, 15799, 19651, 22347, 27435, 30842, 36678, 41261, 48672, 52780, 62374, 68098, 77975, 84648, 97555, 103383, 119163, 126396, 142417, 152299, 171031, 178154, 202611, 212620, 235051, 246610, 275683, 283792, 318032, 328757, 360248, 377208, 415291, 422212, 470252, 483866, 525663, 542586, 595507, 603365, 664169, 676845, 733885, 756050, 821515, 824161, 907923, 923512, 989962, 1011167, 1096182, 1102068, 1203056, 1213478, 1301976, 1326619, 1431643, 1424475, 1556067, 1570234, 1668347, 1694105, 1824801, 1818869, 1972155, 1972754, 2105324, 2136542, 2287147, 2262419, 2451461, 2464748, 2609600, 2628725, 2819880, 2790247, 3011743, 3005496, 3187609, 3218504, 3422515, 3377803, 3650691, 3644028, 3843928, 3855182],11.4.c.E.a

11.c,3,4,100,5,[[[56/11, [-144/11, -63/11, -115/11]], [1, [0, 0, 0]], [-7, [-8, -8, -8]], [1, [0, 27, 0]], [-7, [-8, -8, 56]], [1, [125, 0, 0]], [-7, [208, 19, -8]], [1, [0, 0, 343]], [-7, [-8, 504, 56]], [-728, [-729, -702, -729]], [993, [117, -8, -8]], [1, [0, 0, 0]], [1721, [208, 19, 56]], [-2196, [-2197, -2197, -2197]], [-7, [-8, 2736, 335]], [1, [125, 27, 3375]], [-7, [4088, 504, 56]], [1, [4913, 0, 0]], [-736, [-521, -710, 5095]], [1, [0, 6859, 0]], [-7007, [-7883, -8008, -7944]], [9262, [0, 27, 343]], [-7, [-8, -8, -8]], [12168, [0, 0, 0]], [-12103, [-13616, -13293, -13768]], [1, [125, 15625, 0]], [-2204, [-2205, -2205, 15371]], [-728, [18954, -702, -729]], [-7, [21944, 2736, 399]], [1, [0, 0, 24389]], [993, [333, 27019, 3367]], [-29790, [-29791, -29791, -29791]], [32761, [4088, 504, 56]], [1, [0, 27, 0]], [39297, [4905, -8, -8]], [-42874, [-42750, -42875, -42532]], [992, [-521, 45946, 5159]], [1, [0, 0, 50653]], [-7, [54864, 6851, -8]], [-2196, [57122, -2170, -2197]], [-7007, [-7883, -7496, 56056]], [1, [0, 68921, 0]], [-64834, [-73880, -71325, -73753]], [79508, [0, 0, 0]], [-7, [-8, -8, 56]], [90397, [-604, -702, 2646]], [-85176, [-97344, -97344, -97344]], [1, [0, 103823, 0]], [-12103, [-9520, -13293, 96824]], [1, [117649, 0, 343]], [993, [125117, 15617, -8]], [1, [4913, 27, 132651]], [-2204, [-2205, 138403, 15435]], [-148876, [-148877, -148877, -148877]], [156728, [19162, -710, 5095]], [1, [125, 0, 0]], [175609, [21944, 3248, 399]], [-185192, [-185193, -178307, -185193]], [-7, [-8, 195104, 24381]], [1, [0, 0, 205379]], [-5279, [208333, 19019, -4569]], [1, [226981, 0, 0]], [-29798, [-29799, -29799, 208529]], [8533, [-729, 249345, -386]], [-229383, [-258056, -261640, -262088]], [272429, [-2072, -2197, -2197]], [-7, [208, 19, -8]], [300764, [0, 0, 0]], [-275135, [-309527, -314440, -314376]], [12168, [0, 328536, 0]], [-41882, [-42758, -40139, 300460]], [1, [357911, 0, 0]], [-12832, [358903, 32634, -8665]], [1, [0, 0, 389017]], [-7, [-8, 405216, 50645]], [-421874, [-421750, -406223, -418500]], [438969, [54864, 6851, 56]], [1, [0, 0, 343]], [472348, [57330, -2178, 15371]], [-493038, [-493039, -493039, -493039]], [-7007, [-3787, 504504, 56056]], [-728, [18954, -702, 530712]], [-7, [551360, 68913, -8]], [1, [571787, 0, 0]], [-63106, [-51928, -71325, 519015]], [1, [5038, 614125, 0]], [-556556, [-636064, -636064, -636064]], [658504, [0, 27, 24389]], [-7, [-8, 504, 56]], [704970, [0, 0, 0]], [-637611, [-729396, -702710, -720530]], [-2196, [-2197, 751374, -1854]], [-85176, [-97344, -97344, 681408]], [-29790, [774566, -29764, -29791]], [-7, [830576, 103815, -8]], [1, [125, 6859, 857375]], [20665, [-9520, 871443, 96824]], [-912672, [-912673, -912673, -912673]], [941185, [117641, 2736, 335]], [-728, [-729, -702, -729]], [992993, [117117, 7617, -7944]]]],[546/11, 4, -4, -23, -68, -121, -247, -339, -580, -752, 3871, 4, 6601, -2193, -3091, -3523, -4676, -4909, -6808, -6855, -4193, 36678, -4, 48672, -7735, -15746, -19777, -20435, -25107, -24385, -26747, -29787, 126396, -23, 152299, -43339, -46616, -50649, -61735, -61539, -68705, -68917, -40378, 318032, -68, 360248, -48672, -103819, -122423, -117988, -136754, -137587, -160449, -148873, 603365, -121, 676845, -192075, -219505, -205375, -243899, -226977, -268123, -214098, -135748, 1096182, -247, 1203056, -162197, -279864, -385091, -357907, -434200, -389013, -455881, -441023, 1694105, -339, 1818869, -493035, -584801, -551876, -620293, -571783, -648186, -619159, -318032, 2609600, -580, 2819880, -397808, -756107, -827424, -834171, -934411, -864355, -876087, -912669, 3644028, -752, 3855182],11.4.c.E.b

12.b,11,4,100,1,[[[0, []], [1, []], [8, []], [27, []], [64, []], [124, []], [216, []], [342, []], [512, []], [729, []], [992, []], [1332, []], [1728, []], [2198, []], [2736, []], [3348, []], [4096, []], [4912, []], [5832, []], [6858, []], [7936, []], [9234, []], [10656, []], [12168, []], [13824, []], [15501, []], [17584, []], [19683, []], [21888, []], [24388, []], [26784, []], [29790, []], [32768, []], [35964, []], [39296, []], [42408, []], [46656, []], [50654, []], [54864, []], [59346, []], [63488, []], [68920, []], [73872, []], [79506, []], [85248, []], [90396, []], [97344, []], [103824, []], [110592, []], [117307, []], [124008, []], [132624, []], [140672, []], [148876, []], [157464, []], [165168, []], [175104, []], [185166, []], [195104, []], [205380, []], [214272, []], [226982, []], [238320, []], [249318, []], [262144, []], [272552, []], [287712, []], [300762, []], [314368, []], [328536, []], [339264, []], [357912, []], [373248, []], [389018, []], [405232, []], [418527, []], [438912, []], [455544, []], [474768, []], [493038, []], [507904, []], [531441, []], [551360, []], [571788, []], [590976, []], [609088, []], [636048, []], [658476, []], [681984, []], [704968, []], [723168, []], [751716, []], [778752, []], [804330, []], [830592, []], [850392, []], [884736, []], [912674, []], [938456, []], [971028, []], [992064, []]]],[0, 1, 8, 27, 64, 124, 216, 342, 512, 729, 992, 1332, 1728, 2198, 2736, 3348, 4096, 4912, 5832, 6858, 7936, 9234, 10656, 12168, 13824, 15501, 17584, 19683, 21888, 24388, 26784, 29790, 32768, 35964, 39296, 42408, 46656, 50654, 54864, 59346, 63488, 68920, 73872, 79506, 85248, 90396, 97344, 103824, 110592, 117307, 124008, 132624, 140672, 148876, 157464, 165168, 175104, 185166, 195104, 205380, 214272, 226982, 238320, 249318, 262144, 272552, 287712, 300762, 314368, 328536, 339264, 357912, 373248, 389018, 405232, 418527, 438912, 455544, 474768, 493038, 507904, 531441, 551360, 571788, 590976, 609088, 636048, 658476, 681984, 704968, 723168, 751716, 778752, 804330, 830592, 850392, 884736, 912674, 938456, 971028, 992064],12.4.b.E.a

12.b,11,4,100,1,[[[23, []], [1, []], [1, []], [1, []], [1, []], [-124, []], [1, []], [-342, []], [1, []], [1, []], [-124, []], [1332, []], [1, []], [2198, []], [-342, []], [-124, []], [1, []], [-4912, []], [1, []], [-6858, []], [-124, []], [-342, []], [1332, []], [12168, []], [1, []], [15501, []], [2198, []], [1, []], [-342, []], [-24388, []], [-124, []], [-29790, []], [1, []], [1332, []], [-4912, []], [42408, []], [1, []], [50654, []], [-6858, []], [2198, []], [-124, []], [-68920, []], [-342, []], [-79506, []], [1332, []], [-124, []], [12168, []], [103824, []], [1, []], [117307, []], [15501, []], [-4912, []], [2198, []], [-148876, []], [1, []], [-165168, []], [-342, []], [-6858, []], [-24388, []], [205380, []], [-124, []], [226982, []], [-29790, []], [-342, []], [1, []], [-272552, []], [1332, []], [-300762, []], [-4912, []], [12168, []], [42408, []], [357912, []], [1, []], [389018, []], [50654, []], [15501, []], [-6858, []], [-455544, []], [2198, []], [-493038, []], [-124, []], [1, []], [-68920, []], [571788, []], [-342, []], [609088, []], [-79506, []], [-24388, []], [1332, []], [-704968, []], [-124, []], [-751716, []], [12168, []], [-29790, []], [103824, []], [850392, []], [1, []], [912674, []], [117307, []], [1332, []], [15501, []]]],[23, 1, 1, 1, 1, -124, 1, -342, 1, 1, -124, 1332, 1, 2198, -342, -124, 1, -4912, 1, -6858, -124, -342, 1332, 12168, 1, 15501, 2198, 1, -342, -24388, -124, -29790, 1, 1332, -4912, 42408, 1, 50654, -6858, 2198, -124, -68920, -342, -79506, 1332, -124, 12168, 103824, 1, 117307, 15501, -4912, 2198, -148876, 1, -165168, -342, -6858, -24388, 205380, -124, 226982, -29790, -342, 1, -272552, 1332, -300762, -4912, 12168, 42408, 357912, 1, 389018, 50654, 15501, -6858, -455544, 2198, -493038, -124, 1, -68920, 571788, -342, 609088, -79506, -24388, 1332, -704968, -124, -751716, 12168, -29790, 103824, 850392, 1, 912674, 117307, 1332, 15501],12.4.b.E.b

12.b,11,4,100,1,[[[0, []], [1, []], [-8, []], [-1, []], [64, []], [-124, []], [8, []], [342, []], [-512, []], [1, []], [992, []], [-1332, []], [-64, []], [2198, []], [-2736, []], [124, []], [4096, []], [-4912, []], [-8, []], [6858, []], [-7936, []], [-342, []], [10656, []], [-12168, []], [512, []], [15501, []], [-17584, []], [-1, []], [21888, []], [-24388, []], [-992, []], [29790, []], [-32768, []], [1332, []], [39296, []], [-42408, []], [64, []], [50654, []], [-54864, []], [-2198, []], [63488, []], [-68920, []], [2736, []], [79506, []], [-85248, []], [-124, []], [97344, []], [-103824, []], [-4096, []], [117307, []], [-124008, []], [4912, []], [140672, []], [-148876, []], [8, []], [165168, []], [-175104, []], [-6858, []], [195104, []], [-205380, []], [7936, []], [226982, []], [-238320, []], [342, []], [262144, []], [-272552, []], [-10656, []], [300762, []], [-314368, []], [12168, []], [339264, []], [-357912, []], [-512, []], [389018, []], [-405232, []], [-15501, []], [438912, []], [-455544, []], [17584, []], [493038, []], [-507904, []], [1, []], [551360, []], [-571788, []], [-21888, []], [609088, []], [-636048, []], [24388, []], [681984, []], [-704968, []], [992, []], [751716, []], [-778752, []], [-29790, []], [830592, []], [-850392, []], [32768, []], [912674, []], [-938456, []], [-1332, []], [992064, []]]],[0, 1, -8, -1, 64, -124, 8, 342, -512, 1, 992, -1332, -64, 2198, -2736, 124, 4096, -4912, -8, 6858, -7936, -342, 10656, -12168, 512, 15501, -17584, -1, 21888, -24388, -992, 29790, -32768, 1332, 39296, -42408, 64, 50654, -54864, -2198, 63488, -68920, 2736, 79506, -85248, -124, 97344, -103824, -4096, 117307, -124008, 4912, 140672, -148876, 8, 165168, -175104, -6858, 195104, -205380, 7936, 226982, -238320, 342, 262144, -272552, -10656, 300762, -314368, 12168, 339264, -357912, -512, 389018, -405232, -15501, 438912, -455544, 17584, 493038, -507904, 1, 551360, -571788, -21888, 609088, -636048, 24388, 681984, -704968, 992, 751716, -778752, -29790, 830592, -850392, 32768, 912674, -938456, -1332, 992064],12.4.b.E.c

12.b,11,4,100,1,[[[0, []], [1, []], [-1, []], [-27, []], [1, []], [124, []], [27, []], [-342, []], [-1, []], [729, []], [-124, []], [-1332, []], [-27, []], [2198, []], [342, []], [-3348, []], [1, []], [4912, []], [-729, []], [-6858, []], [124, []], [9234, []], [1332, []], [-12168, []], [27, []], [15501, []], [-2198, []], [-19683, []], [-342, []], [24388, []], [3348, []], [-29790, []], [-1, []], [35964, []], [-4912, []], [-42408, []], [729, []], [50654, []], [6858, []], [-59346, []], [-124, []], [68920, []], [-9234, []], [-79506, []], [-1332, []], [90396, []], [12168, []], [-103824, []], [-27, []], [117307, []], [-15501, []], [-132624, []], [2198, []], [148876, []], [19683, []], [-165168, []], [342, []], [185166, []], [-24388, []], [-205380, []], [-3348, []], [226982, []], [29790, []], [-249318, []], [1, []], [272552, []], [-35964, []], [-300762, []], [4912, []], [328536, []], [42408, []], [-357912, []], [-729, []], [389018, []], [-50654, []], [-418527, []], [-6858, []], [455544, []], [59346, []], [-493038, []], [124, []], [531441, []], [-68920, []], [-571788, []], [9234, []], [609088, []], [79506, []], [-658476, []], [1332, []], [704968, []], [-90396, []], [-751716, []], [-12168, []], [804330, []], [103824, []], [-850392, []], [27, []], [912674, []], [-117307, []], [-971028, []], [15501, []]]],[0, 1, -1, -27, 1, 124, 27, -342, -1, 729, -124, -1332, -27, 2198, 342, -3348, 1, 4912, -729, -6858, 124, 9234, 1332, -12168, 27, 15501, -2198, -19683, -342, 24388, 3348, -29790, -1, 35964, -4912, -42408, 729, 50654, 6858, -59346, -124, 68920, -9234, -79506, -1332, 90396, 12168, -103824, -27, 117307, -15501, -132624, 2198, 148876, 19683, -165168, 342, 185166, -24388, -205380, -3348, 226982, 29790, -249318, 1, 272552, -35964, -300762, 4912, 328536, 42408, -357912, -729, 389018, -50654, -418527, -6858, 455544, 59346, -493038, 124, 531441, -68920, -571788, 9234, 609088, 79506, -658476, 1332, 704968, -90396, -751716, -12168, 804330, 103824, -850392, 27, 912674, -117307, -971028, 15501],12.4.b.E.d

13.b,12,4,100,1,[[[0, []], [1, []], [7, []], [28, []], [57, []], [124, []], [196, []], [342, []], [455, []], [757, []], [868, []], [1330, []], [1596, []], [2197, []], [2394, []], [3472, []], [3641, []], [4914, []], [5299, []], [6858, []], [7068, []], [9576, []], [9310, []], [12168, []], [12740, []], [15501, []], [15379, []], [20440, []], [19494, []], [24390, []], [24304, []], [29790, []], [29127, []], [37240, []], [34398, []], [42408, []], [43149, []], [50652, []], [48006, []], [61516, []], [56420, []], [68920, []], [67032, []], [79508, []], [75810, []], [93868, []], [85176, []], [103822, []], [101948, []], [117307, []], [108507, []], [137592, []], [125229, []], [148878, []], [143080, []], [164920, []], [155610, []], [192024, []], [170730, []], [205378, []], [197904, []], [226982, []], [208530, []], [258894, []], [233017, []], [272428, []], [260680, []], [300762, []], [280098, []], [340704, []], [296856, []], [357910, []], [344435, []], [389016, []], [354564, []], [434028, []], [390906, []], [454860, []], [430612, []], [493040, []], [451484, []], [551881, []], [482440, []], [571786, []], [545832, []], [609336, []], [556556, []], [682920, []], [605150, []], [704968, []], [657076, []], [751374, []], [693576, []], [834120, []], [726754, []], [850392, []], [815556, []], [912672, []], [821149, []], [1006810, []], [883557, []]]],[0, 1, 7, 28, 57, 124, 196, 342, 455, 757, 868, 1330, 1596, 2197, 2394, 3472, 3641, 4914, 5299, 6858, 7068, 9576, 9310, 12168, 12740, 15501, 15379, 20440, 19494, 24390, 24304, 29790, 29127, 37240, 34398, 42408, 43149, 50652, 48006, 61516, 56420, 68920, 67032, 79508, 75810, 93868, 85176, 103822, 101948, 117307, 108507, 137592, 125229, 148878, 143080, 164920, 155610, 192024, 170730, 205378, 197904, 226982, 208530, 258894, 233017, 272428, 260680, 300762, 280098, 340704, 296856, 357910, 344435, 389016, 354564, 434028, 390906, 454860, 430612, 493040, 451484, 551881, 482440, 571786, 545832, 609336, 556556, 682920, 605150, 704968, 657076, 751374, 693576, 834120, 726754, 850392, 815556, 912672, 821149, 1006810, 883557],13.4.b.E.a

13.b,12,4,100,1,[[[29, []], [1, []], [-7, []], [28, []], [57, []], [-124, []], [-196, []], [-342, []], [-455, []], [757, []], [868, []], [-1330, []], [1596, []], [1, []], [2394, []], [-3472, []], [3641, []], [4914, []], [-5299, []], [-6858, []], [-7068, []], [-9576, []], [9310, []], [12168, []], [-12740, []], [15501, []], [-7, []], [20440, []], [-19494, []], [24390, []], [24304, []], [-29790, []], [-29127, []], [-37240, []], [-34398, []], [42408, []], [43149, []], [-50652, []], [48006, []], [28, []], [56420, []], [-68920, []], [67032, []], [79508, []], [-75810, []], [-93868, []], [-85176, []], [-103822, []], [101948, []], [117307, []], [-108507, []], [137592, []], [57, []], [148878, []], [-143080, []], [164920, []], [155610, []], [-192024, []], [-170730, []], [-205378, []], [-197904, []], [226982, []], [208530, []], [-258894, []], [233017, []], [-124, []], [260680, []], [-300762, []], [280098, []], [340704, []], [-296856, []], [-357910, []], [-344435, []], [-389016, []], [354564, []], [434028, []], [-390906, []], [454860, []], [-196, []], [493040, []], [-451484, []], [551881, []], [482440, []], [-571786, []], [-545832, []], [-609336, []], [-556556, []], [682920, []], [605150, []], [-704968, []], [657076, []], [-342, []], [693576, []], [-834120, []], [726754, []], [850392, []], [-815556, []], [-912672, []], [-821149, []], [-1006810, []], [883557, []]]],[29, 1, -7, 28, 57, -124, -196, -342, -455, 757, 868, -1330, 1596, 1, 2394, -3472, 3641, 4914, -5299, -6858, -7068, -9576, 9310, 12168, -12740, 15501, -7, 20440, -19494, 24390, 24304, -29790, -29127, -37240, -34398, 42408, 43149, -50652, 48006, 28, 56420, -68920, 67032, 79508, -75810, -93868, -85176, -103822, 101948, 117307, -108507, 137592, 57, 148878, -143080, 164920, 155610, -192024, -170730, -205378, -197904, 226982, 208530, -258894, 233017, -124, 260680, -300762, 280098, 340704, -296856, -357910, -344435, -389016, 354564, 434028, -390906, 454860, -196, 493040, -451484, 551881, 482440, -571786, -545832, -609336, -556556, 682920, 605150, -704968, 657076, -342, 693576, -834120, 726754, 850392, -815556, -912672, -821149, -1006810, 883557],13.4.b.E.b

