
7.b,6,7,100,1,[[[0, []], [1, []], [65, []], [728, []], [4161, []], [15624, []], [47320, []], [117649, []], [266305, []], [530713, []], [1015560, []], [1771562, []], [3029208, []], [4826808, []], [7647185, []], [11374272, []], [17043521, []], [24137568, []], [34496345, []], [47045880, []], [65011464, []], [85648472, []], [115151530, []], [148035890, []], [193870040, []], [244125001, []], [313742520, []], [386889776, []], [489537489, []], [594823322, []], [739327680, []], [887503680, []], [1090785345, []], [1289697136, []], [1568941920, []], [1838147976, []], [2208296793, []], [2565726410, []], [3057982200, []], [3513916224, []], [4160749320, []], [4750104240, []], [5567150680, []], [6321363050, []], [7371469482, []], [8291859912, []], [9622332850, []], [10779215328, []], [12407683288, []], [13841287201, []], [15868125065, []], [17572149504, []], [20084348088, []], [22164361130, []], [25147835440, []], [27678884688, []], [31330516945, []], [34249400640, []], [38663515930, []], [42180533640, []], [47328345792, []], [51520374360, []], [57687739200, []], [62437853737, []], [69810262081, []], [75414048192, []], [83830313840, []], [90458382170, []], [100436420448, []], [107770127920, []], [119479618440, []], [128100283922, []], [141331525465, []], [151334226288, []], [166772216650, []], [177723000728, []], [195757906680, []], [208422497738, []], [228404554560, []], [243087455522, []], [266287972104, []], [282042646705, []], [308756775600, []], [326940373368, []], [356383291992, []], [377125362432, []], [410888598250, []], [433031378416, []], [471775818410, []], [496981290960, []], [538970894280, []], [567869134392, []], [615977338290, []], [646102679040, []], [700648996320, []], [735044829120, []], [794091731160, []], [832972004928, []], [899683668065, []], [940190983706, []], [1015804129161, []]]],[0, 1, 65, 728, 4161, 15624, 47320, 117649, 266305, 530713, 1015560, 1771562, 3029208, 4826808, 7647185, 11374272, 17043521, 24137568, 34496345, 47045880, 65011464, 85648472, 115151530, 148035890, 193870040, 244125001, 313742520, 386889776, 489537489, 594823322, 739327680, 887503680, 1090785345, 1289697136, 1568941920, 1838147976, 2208296793, 2565726410, 3057982200, 3513916224, 4160749320, 4750104240, 5567150680, 6321363050, 7371469482, 8291859912, 9622332850, 10779215328, 12407683288, 13841287201, 15868125065, 17572149504, 20084348088, 22164361130, 25147835440, 27678884688, 31330516945, 34249400640, 38663515930, 42180533640, 47328345792, 51520374360, 57687739200, 62437853737, 69810262081, 75414048192, 83830313840, 90458382170, 100436420448, 107770127920, 119479618440, 128100283922, 141331525465, 151334226288, 166772216650, 177723000728, 195757906680, 208422497738, 228404554560, 243087455522, 266287972104, 282042646705, 308756775600, 326940373368, 356383291992, 377125362432, 410888598250, 433031378416, 471775818410, 496981290960, 538970894280, 567869134392, 615977338290, 646102679040, 700648996320, 735044829120, 794091731160, 832972004928, 899683668065, 940190983706, 1015804129161],7.7.b.E.a

7.b,6,7,100,1,[[[-584, []], [1, []], [65, []], [-728, []], [4161, []], [-15624, []], [-47320, []], [1, []], [266305, []], [530713, []], [-1015560, []], [1771562, []], [-3029208, []], [-4826808, []], [65, []], [11374272, []], [17043521, []], [-24137568, []], [34496345, []], [-47045880, []], [-65011464, []], [-728, []], [115151530, []], [148035890, []], [-193870040, []], [244125001, []], [-313742520, []], [-386889776, []], [4161, []], [594823322, []], [739327680, []], [-887503680, []], [1090785345, []], [-1289697136, []], [-1568941920, []], [-15624, []], [2208296793, []], [2565726410, []], [-3057982200, []], [3513916224, []], [-4160749320, []], [-4750104240, []], [-47320, []], [6321363050, []], [7371469482, []], [-8291859912, []], [9622332850, []], [-10779215328, []], [-12407683288, []], [1, []], [15868125065, []], [17572149504, []], [-20084348088, []], [22164361130, []], [-25147835440, []], [-27678884688, []], [266305, []], [34249400640, []], [38663515930, []], [-42180533640, []], [47328345792, []], [-51520374360, []], [-57687739200, []], [530713, []], [69810262081, []], [75414048192, []], [-83830313840, []], [90458382170, []], [-100436420448, []], [-107770127920, []], [-1015560, []], [128100283922, []], [141331525465, []], [-151334226288, []], [166772216650, []], [-177723000728, []], [-195757906680, []], [1771562, []], [228404554560, []], [243087455522, []], [-266287972104, []], [282042646705, []], [-308756775600, []], [-326940373368, []], [-3029208, []], [377125362432, []], [410888598250, []], [-433031378416, []], [471775818410, []], [-496981290960, []], [-538970894280, []], [-4826808, []], [615977338290, []], [646102679040, []], [-700648996320, []], [735044829120, []], [-794091731160, []], [-832972004928, []], [65, []], [940190983706, []], [1015804129161, []]]],[-584, 1, 65, -728, 4161, -15624, -47320, 1, 266305, 530713, -1015560, 1771562, -3029208, -4826808, 65, 11374272, 17043521, -24137568, 34496345, -47045880, -65011464, -728, 115151530, 148035890, -193870040, 244125001, -313742520, -386889776, 4161, 594823322, 739327680, -887503680, 1090785345, -1289697136, -1568941920, -15624, 2208296793, 2565726410, -3057982200, 3513916224, -4160749320, -4750104240, -47320, 6321363050, 7371469482, -8291859912, 9622332850, -10779215328, -12407683288, 1, 15868125065, 17572149504, -20084348088, 22164361130, -25147835440, -27678884688, 266305, 34249400640, 38663515930, -42180533640, 47328345792, -51520374360, -57687739200, 530713, 69810262081, 75414048192, -83830313840, 90458382170, -100436420448, -107770127920, -1015560, 128100283922, 141331525465, -151334226288, 166772216650, -177723000728, -195757906680, 1771562, 228404554560, 243087455522, -266287972104, 282042646705, -308756775600, -326940373368, -3029208, 377125362432, 410888598250, -433031378416, 471775818410, -496981290960, -538970894280, -4826808, 615977338290, 646102679040, -700648996320, 735044829120, -794091731160, -832972004928, 65, 940190983706, 1015804129161],7.7.b.E.b

7.d,3,7,100,3,[[[0, [0]], [1, [0]], [63, [1]], [729, [1]], [4032, [63]], [15626, [-1]], [45926, [793]], [117649, [0]], [258049, [4032]], [531440, [730]], [984439, [15562]], [1771561, [-1]], [2939265, [50022]], [4826808, [0]], [7411887, [117649]], [11391355, [14896]], [16515135, [258049]], [24137569, [1]], [33479990, [578160]], [47045882, [-1]], [63004095, [980343]], [85766121, [117649]], [111608344, [1771497]], [148035888, [1]], [188113689, [3201409]], [244156250, [-15626]], [304088904, [4826808]], [387419759, [532170]], [474360768, [7411887]], [594823322, [0]], [717640469, [12344699]], [887503681, [1]], [1056968640, [16515135]], [1291467970, [1770831]], [1520666846, [24137633]], [1838383274, [-117649]], [2142720090, [36470070]], [2565726408, [1]], [2963890567, [47045818]], [3518743032, [4826808]], [4032277706, [62741951]], [4750104240, [0]], [5403147974, [93295657]], [6321363050, [0]], [7142934015, [111604248]], [8304282170, [10874810]], [9326260943, [148035952]], [10779215330, [-1]], [12039275366, [204890905]], [13841287201, [0]], [15381859376, [243156186]], [17596287800, [24138299]], [19461689856, [304088904]], [22164361129, [-1]], [24406912647, [421478639]], [27682412185, [-1787186]], [30359206801, [474360768]], [34296447979, [47045152]], [37473869286, [594823322]], [42180533641, [1]], [45929004912, [778654485]], [51520374362, [-1]], [55912731902, [887503745]], [62523384560, [85883770]], [67645992961, [1056968640]], [75423701808, [-4826808]], [81360711279, [1404801154]], [90458382169, [-1]], [97322678145, [1520670942]], [107918162351, [148036618]], [115818263911, [1830853738]], [128100283922, [0]], [137134617200, [2334085210]], [151334226289, [1]], [161640763703, [2565726472]], [177989921876, [232749270]], [189688996287, [2963886471]], [208422380089, [-117649]], [221675984208, [3827658744]], [243087455520, [1]], [258065757559, [4015500490]], [282429004311, [387951929]], [299256567120, [4750104240]], [326940373368, [0]], [345801587985, [5885038278]], [377173653195, [-24121944]], [398245872150, [6321363050]], [433626201738, [594823322]], [457149548521, [7142671871]], [496981290962, [-1]], [523158901900, [9000270010]], [567869134392, [0]], [596880700353, [9326265039]], [646990183448, [887504411]], [679090565791, [10779215266]], [735138952131, [-47061507]], [770513623425, [13113017190]], [832972004928, [0]], [872001093663, [13841287201]], [941478378570, [1292707360]], [984438984438, [15317855280]]]],[0, 2, 127, 1459, 8127, 31251, 92645, 235298, 520130, 1063610, 1984440, 3543121, 5928552, 9653616, 14941423, 22797606, 33288319, 48275139, 67538140, 94091763, 126988533, 171649891, 224988185, 296071777, 379428787, 488296874, 613004616, 775371688, 956133423, 1189646644, 1447625637, 1775007363, 2130452415, 2584706771, 3065471325, 3676648899, 4321910250, 5131452817, 5974826952, 7042312872, 8127297363, 9500208480, 10899591605, 12642726100, 14397472278, 16619439150, 18800557838, 21558430659, 24283441637, 27682574402, 31006874938, 35216713899, 39227468616, 44328722257, 49235303933, 55363037184, 61192774370, 68639941110, 75542561894, 84361067283, 92636664309, 103040748723, 112712967549, 125132652890, 136348954562, 150842576808, 164126223712, 180916764337, 196166027232, 215984361320, 233467381560, 256200567844, 276603319610, 302668452579, 325847253878, 356212593022, 382341879045, 416844642529, 447179627160, 486174911041, 520147015608, 565245960551, 603263238480, 653880746736, 697488214248, 754323184446, 802813107350, 867847226798, 921441768913, 993962581923, 1055318073810, 1135738268784, 1203087665745, 1294867871307, 1368960346848, 1470230842755, 1554140264040, 1665944009856, 1757843474527, 1884249464500, 1984195824156],7.7.d.E.a

7.d,3,7,100,3,[[[3900/49, [-30049/49]], [1, [0]], [-63, [64]], [1, [729]], [-63, [-4032]], [15626, [-15625]], [-46719, [793]], [1, [0]], [262081, [-4032]], [-531440, [532170]], [15562, [984439]], [1, [-1771561]], [2939265, [-2989287]], [-4826808, [0]], [-63, [64]], [11406251, [-14896]], [-16515135, [16773184]], [1, [24137569]], [-578160, [-33479990]], [47045882, [-47045881]], [-63984438, [980343]], [1, [729]], [113379841, [-1771497]], [-148035888, [148035889]], [3201409, [188113689]], [15626, [-244156250]], [304088904, [-308915712]], [-387951929, [532170]], [-63, [-4032]], [594823322, [0]], [-717640469, [729985168]], [1, [887503681]], [-16515135, [-1056968640]], [1291467970, [-1293238801]], [-1544804479, [24137633]], [15626, [-15625]], [2179190160, [-36470070]], [-2565726408, [2565726409]], [47045818, [2963890567]], [-4826808, [-3518743032]], [4032277706, [-4095019657]], [-4750104240, [0]], [-46719, [793]], [6321363050, [0]], [-7142934015, [7254538263]], [10874810, [8304282170]], [-148035952, [-9326260943]], [10779215330, [-10779215329]], [-12244166271, [204890905]], [1, [0]], [15625015562, [-243156186]], [-17596287800, [17620426099]], [304088904, [19461689856]], [1, [-22164361129]], [24406912647, [-24828391286]], [-27680624999, [-1787186]], [262081, [-4032]], [34343493131, [-47045152]], [-37473869286, [38068692608]], [1, [42180533641]], [-778654485, [-45929004912]], [51520374362, [-51520374361]], [-56800235647, [887503745]], [-531440, [532170]], [68702961601, [-1056968640]], [-75423701808, [75418875000]], [1404801154, [81360711279]], [1, [-90458382169]], [97322678145, [-98843349087]], [-108066198969, [148036618]], [15562, [984439]], [128100283922, [0]], [-137134617200, [139468702410]], [1, [151334226289]], [-2565726472, [-161640763703]], [177989921876, [-178222671146]], [-192652882758, [2963886471]], [1, [-1771561]], [225503642952, [-3827658744]], [-243087455520, [243087455521]], [4015500490, [258065757559]], [-387951929, [-282429004311]], [299256567120, [-304006671360]], [-326940373368, [0]], [2939265, [-2989287]], [377149531251, [24121944]], [-398245872150, [404567235200]], [594823322, [433626201738]], [-7142671871, [-457149548521]], [496981290962, [-496981290961]], [-532159171910, [9000270010]], [-4826808, [0]], [606206965392, [-9326265039]], [-646990183448, [647877687859]], [10779215266, [679090565791]], [47061507, [-735138952131]], [770513623425, [-783626640615]], [-832972004928, [0]], [-63, [64]], [942771085930, [-1292707360]], [-984438984438, [999756839718]]]],[-22249/49, 2, -62, 731, -4158, 15627, -92645, 2, 520130, -530710, 1015563, -1771559, 2889243, -9653616, -62, 22797606, -16257086, 24137571, -34636310, 47045883, -126988533, 731, 224988185, -148035887, 194516507, -244124998, 299262096, -775371688, -4158, 1189646644, -705295770, 887503683, -1089998910, 1289697139, -3065471325, 15627, 4321910250, -2565726407, 3057982203, -3528396648, 3969535755, -9500208480, -92645, 12642726100, -7031329767, 8326031790, -9622332847, 10779215331, -24283441637, 2, 31006874938, -17572149501, 20069867664, -22164361127, 23985434008, -55363037184, 520130, 68639941110, -36879045964, 42180533643, -47486313882, 51520374363, -112712967549, -530710, 136348954562, -75428528616, 84170313587, -90458382167, 95802007203, -215984361320, 1015563, 256200567844, -134800531990, 151334226291, -166772216647, 177757172606, -382341879045, -1771559, 447179627160, -243087455519, 266096758539, -283204908169, 294506462880, -653880746736, 2889243, 754323184446, -391924509100, 434815848382, -471434892263, 496981290963, -1055318073810, -9653616, 1203087665745, -646102679037, 700648996323, -735044829117, 757400606235, -1665944009856, -62, 1884249464500, -969121129158],7.7.d.E.b

8.d,3,7,100,1,[[[0, []], [1, []], [64, []], [730, []], [4096, []], [15624, []], [46720, []], [117648, []], [262144, []], [532171, []], [999936, []], [1771562, []], [2990080, []], [4826808, []], [7529472, []], [11405520, []], [16777216, []], [24137570, []], [34058944, []], [47045882, []], [63995904, []], [85883040, []], [113379968, []], [148035888, []], [191365120, []], [244125001, []], [308915712, []], [387952660, []], [481886208, []], [594823320, []], [729953280, []], [887503680, []], [1073741824, []], [1293240260, []], [1544804480, []], [1838132352, []], [2179772416, []], [2565726408, []], [3010936448, []], [3523569840, []], [4095737856, []], [4750104242, []], [5496514560, []], [6321363050, []], [7256317952, []], [8314639704, []], [9474296832, []], [10779215328, []], [12247367680, []], [13841169553, []], [15624000064, []], [17620426100, []], [19770605568, []], [22164361128, []], [24828970240, []], [27678884688, []], [30840717312, []], [34343493860, []], [38068692480, []], [42180533642, []], [46717009920, []], [51520374360, []], [56800235520, []], [62608853808, []], [68719476736, []], [75414048192, []], [82767376640, []], [90458382170, []], [98867486720, []], [108066198240, []], [117640470528, []], [128100283920, []], [139505434624, []], [151334226290, []], [164206490112, []], [178211250730, []], [192699932672, []], [208420726176, []], [225508469760, []], [243087455520, []], [262127222784, []], [282817489141, []], [304006671488, []], [326940373370, []], [351776931840, []], [377125393680, []], [404567235200, []], [434221023600, []], [464404348928, []], [496981290962, []], [532136941056, []], [567864307584, []], [606354997248, []], [647877686400, []], [689869780992, []], [735044860368, []], [783831531520, []], [832972004930, []], [885834851392, []], [942773921102, []], [999936004096, []]]],[0, 1, 64, 730, 4096, 15624, 46720, 117648, 262144, 532171, 999936, 1771562, 2990080, 4826808, 7529472, 11405520, 16777216, 24137570, 34058944, 47045882, 63995904, 85883040, 113379968, 148035888, 191365120, 244125001, 308915712, 387952660, 481886208, 594823320, 729953280, 887503680, 1073741824, 1293240260, 1544804480, 1838132352, 2179772416, 2565726408, 3010936448, 3523569840, 4095737856, 4750104242, 5496514560, 6321363050, 7256317952, 8314639704, 9474296832, 10779215328, 12247367680, 13841169553, 15624000064, 17620426100, 19770605568, 22164361128, 24828970240, 27678884688, 30840717312, 34343493860, 38068692480, 42180533642, 46717009920, 51520374360, 56800235520, 62608853808, 68719476736, 75414048192, 82767376640, 90458382170, 98867486720, 108066198240, 117640470528, 128100283920, 139505434624, 151334226290, 164206490112, 178211250730, 192699932672, 208420726176, 225508469760, 243087455520, 262127222784, 282817489141, 304006671488, 326940373370, 351776931840, 377125393680, 404567235200, 434221023600, 464404348928, 496981290962, 532136941056, 567864307584, 606354997248, 647877686400, 689869780992, 735044860368, 783831531520, 832972004930, 885834851392, 942773921102, 999936004096],8.7.d.E.a

8.d,3,7,100,1,[[[-2763/2, []], [1, []], [1, []], [730, []], [1, []], [-15624, []], [730, []], [-117648, []], [1, []], [532171, []], [-15624, []], [1771562, []], [730, []], [-4826808, []], [-117648, []], [-11405520, []], [1, []], [24137570, []], [532171, []], [47045882, []], [-15624, []], [-85883040, []], [1771562, []], [-148035888, []], [730, []], [244125001, []], [-4826808, []], [387952660, []], [-117648, []], [-594823320, []], [-11405520, []], [-887503680, []], [1, []], [1293240260, []], [24137570, []], [1838132352, []], [532171, []], [-2565726408, []], [47045882, []], [-3523569840, []], [-15624, []], [4750104242, []], [-85883040, []], [6321363050, []], [1771562, []], [-8314639704, []], [-148035888, []], [-10779215328, []], [730, []], [13841169553, []], [244125001, []], [17620426100, []], [-4826808, []], [-22164361128, []], [387952660, []], [-27678884688, []], [-117648, []], [34343493860, []], [-594823320, []], [42180533642, []], [-11405520, []], [-51520374360, []], [-887503680, []], [-62608853808, []], [1, []], [75414048192, []], [1293240260, []], [90458382170, []], [24137570, []], [-108066198240, []], [1838132352, []], [-128100283920, []], [532171, []], [151334226290, []], [-2565726408, []], [178211250730, []], [47045882, []], [-208420726176, []], [-3523569840, []], [-243087455520, []], [-15624, []], [282817489141, []], [4750104242, []], [326940373370, []], [-85883040, []], [-377125393680, []], [6321363050, []], [-434221023600, []], [1771562, []], [496981290962, []], [-8314639704, []], [567864307584, []], [-148035888, []], [-647877686400, []], [-10779215328, []], [-735044860368, []], [730, []], [832972004930, []], [13841169553, []], [942773921102, []], [244125001, []]]],[-2763/2, 1, 1, 730, 1, -15624, 730, -117648, 1, 532171, -15624, 1771562, 730, -4826808, -117648, -11405520, 1, 24137570, 532171, 47045882, -15624, -85883040, 1771562, -148035888, 730, 244125001, -4826808, 387952660, -117648, -594823320, -11405520, -887503680, 1, 1293240260, 24137570, 1838132352, 532171, -2565726408, 47045882, -3523569840, -15624, 4750104242, -85883040, 6321363050, 1771562, -8314639704, -148035888, -10779215328, 730, 13841169553, 244125001, 17620426100, -4826808, -22164361128, 387952660, -27678884688, -117648, 34343493860, -594823320, 42180533642, -11405520, -51520374360, -887503680, -62608853808, 1, 75414048192, 1293240260, 90458382170, 24137570, -108066198240, 1838132352, -128100283920, 532171, 151334226290, -2565726408, 178211250730, 47045882, -208420726176, -3523569840, -243087455520, -15624, 282817489141, 4750104242, 326940373370, -85883040, -377125393680, 6321363050, -434221023600, 1771562, 496981290962, -8314639704, 567864307584, -148035888, -647877686400, -10779215328, -735044860368, 730, 832972004930, 13841169553, 942773921102, 244125001],8.7.d.E.b

9.d,2,7,100,3,[[[0, [0]], [1, [0]], [64, [1]], [729, [0]], [4095, [65]], [15626, [-1]], [46656, [729]], [117649, [-1]], [262079, [4160]], [531441, [0]], [1000065, [15561]], [1771561, [1]], [2985255, [47385]], [4826808, [1]], [7529537, [117584]], [11391354, [-729]], [16773056, [266239]], [24137568, [0]], [34012224, [531441]], [47045882, [0]], [63988535, [1011530]], [85766121, [-729]], [113379903, [1771626]], [148035890, [-1]], [191055591, [3032640]], [244156250, [-15626]], [308915711, [4826873]], [387420489, [0]], [481772720, [7643025]], [594823321, [1]], [729047385, [11343969]], [887503680, [1]], [1073475585, [17039295]], [1291467969, [729]], [1544804352, [24137568]], [1838383273, [-133274]], [2176250895, [34543665]], [2565726410, [0]], [3010936448, [47045882]], [3518743032, [729]], [4095250614, [64737921]], [4750104242, [-1]], [5489032473, [85718736]], [6321363049, [-1]], [7254542230, [115155625]], [8304297066, [-531441]], [9474296961, [148035825]], [10779215329, [1]], [12227557824, [194088231]], [13841287200, [-117648]], [15626015626, [243140560]], [17596287072, [0]], [19765778695, [313746680]], [22164361128, [0]], [24794911296, [387420489]], [27682412187, [-1755936]], [30833336431, [489153601]], [34296447978, [0]], [38068692543, [594823386]], [42180533642, [-1]], [46647642015, [737405370]], [51520374361, [-1]], [56800235519, [887503745]], [62523502209, [-531441]], [68702437441, [1090514880]], [75423701809, [-4811183]], [82653949287, [1291515354]], [90458382168, [1]], [98843340960, [1568941920]], [107918163810, [-729]], [117656662746, [1829720463]], [128100283920, [0]], [139279525839, [2210794560]], [151334226290, [0]], [164206490240, [2565726410]], [177989906250, [-11391354]], [192652886790, [3057982330]], [208422380090, [-1653913]], [225199553319, [3518790417]], [243087455521, [-1]], [262096039295, [4143211319]], [282429536481, [0]], [304006671489, [4750104177]], [326940373369, [1]], [351212312880, [5571765225]], [377173637568, [-24137568]], [404567235137, [6321362984]], [433626201009, [729]], [464288931159, [7369959999]], [496981290960, [0]], [531475543665, [8269753401]], [567869134393, [-4709160]], [606206969615, [9622328690]], [646990182720, [729]], [689869781055, [10779215394]], [735138952132, [-47045882]], [782563701465, [12421646055]], [832972004929, [-1]], [885842498448, [13833640080]], [941480149401, [531441]], [999820859440, [15805152090]]]],[0, 2, 129, 1458, 8255, 31251, 94041, 235297, 528318, 1062882, 2015691, 3543123, 6017895, 9653617, 15176658, 22781979, 33812351, 48275136, 68555889, 94091764, 128988600, 171531513, 228531432, 296071779, 385143822, 488296874, 622658295, 774840978, 971188465, 1189646643, 1469438739, 1775007361, 2163990465, 2582936667, 3113746272, 3676633272, 4387045455, 5131452820, 6068918778, 7037486793, 8255239149, 9500208483, 11063783682, 12642726097, 14624240085, 16608062691, 19096629747, 21558430659, 24649203879, 27682456752, 31495171812, 35192574144, 39845304070, 44328722256, 49977243081, 55363068438, 62155826463, 68592895956, 76732208472, 84361067283, 94032689400, 103040748721, 114487974783, 125046472977, 138495389762, 150842592435, 166599413928, 180916764337, 199255623840, 215836326891, 237143045955, 256200567840, 280769846238, 302668452580, 330978706890, 355968421146, 388363755910, 416843106267, 453917897055, 486174911041, 528335289909, 564859072962, 612763447155, 653880746739, 707996390985, 754323137568, 815455833258, 867252402747, 935947822317, 993962581920, 1071220840731, 1135733559626, 1222036267920, 1293980366169, 1390518777504, 1470230858382, 1577549048985, 1665944009857, 1785518636976, 1882960830243, 2015446870970],9.7.d.E.a

9.d,2,7,100,3,[[[-1862/3, [-7865/3]], [1, [0]], [1, [64]], [1, [0]], [-4095, [4160]], [15626, [-15625]], [1, [64]], [1, [-117649]], [-266239, [4160]], [1, [0]], [1015626, [-15561]], [1, [1771561]], [-4095, [4160]], [-4826808, [4826809]], [7529537, [-7647121]], [15626, [-15625]], [-266239, [-16773056]], [-24137568, [0]], [1, [64]], [47045882, [0]], [1011530, [63988535]], [1, [-117649]], [-113379903, [115151529]], [148035890, [-148035889]], [-266239, [4160]], [15626, [-244156250]], [-313742584, [4826873]], [1, [0]], [489415745, [-7643025]], [1, [594823321]], [1015626, [-15561]], [-887503680, [887503681]], [1073475585, [-1090514880]], [1, [1771561]], [-24137568, [-1544804352]], [-1838249999, [-133274]], [-4095, [4160]], [2565726410, [0]], [47045882, [3010936448]], [-4826808, [4826809]], [-4095250614, [4159988535]], [4750104242, [-4750104241]], [7529537, [-7647121]], [1, [-6321363049]], [-7369697855, [115155625]], [15626, [-15625]], [9622332786, [-148035825]], [1, [10779215329]], [-266239, [-16773056]], [-13841287200, [13841169552]], [15626015626, [-15869156186]], [-24137568, [0]], [-313746680, [-19765778695]], [-22164361128, [0]], [1, [64]], [27680656251, [1755936]], [489153601, [30833336431]], [47045882, [0]], [-38068692543, [38663515929]], [42180533642, [-42180533641]], [1011530, [63988535]], [1, [-51520374361]], [-57687739264, [887503745]], [1, [-117649]], [69792952321, [-1090514880]], [-4811183, [75423701809]], [-113379903, [115151529]], [-90458382168, [90458382169]], [98843340960, [-100412282880]], [148035890, [-148035889]], [-1829720463, [-117656662746]], [-128100283920, [0]], [-266239, [4160]], [151334226290, [0]], [2565726410, [164206490240]], [15626, [-244156250]], [-192652886790, [195710869120]], [208422380090, [-208420726177]], [-313742584, [4826873]], [1, [-243087455521]], [-266239250614, [4143211319]], [1, [0]], [308756775666, [-4750104177]], [1, [326940373369]], [489415745, [-7643025]], [-377173637568, [377149500000]], [404567235137, [-410888598121]], [1, [594823321]], [-7369959999, [-464288931159]], [-496981290960, [0]], [1015626, [-15561]], [567864425233, [4709160]], [9622328690, [606206969615]], [-887503680, [887503681]], [-689869781055, [700648996449]], [735138952132, [-735091906250]], [1073475585, [-1090514880]], [1, [-832972004929]], [-899676138528, [13833640080]], [1, [1771561]], [1015626011530, [-15805152090]]]],[-3863, 2, 66, 2, -4030, 15627, 66, -117647, -528318, 2, 2015691, 1771563, -4030, -4826807, 7411953, 15627, -17305534, -48275136, 66, 94091764, 66011595, -117647, -111608277, 148035891, -528318, -244124998, -622658295, 2, 971188465, 594823323, 2015691, -887503679, 1056436290, 1771563, -1593079488, -3676633272, -4030, 5131452820, 3105028212, -4826807, -4030512693, 4750104243, 7411953, -6321363047, -14624240085, 15627, 19096629747, 10779215331, -17305534, -13841404848, 15382875066, -48275136, -20393272055, -44328722256, 66, 55363068438, 31811643633, 94091764, -37473869157, 42180533643, 66011595, -51520374359, -114487974783, -117647, 138495389762, 75414079443, -111608277, -90458382167, 97274399040, 148035891, -121316103672, -256200567840, -528318, 302668452580, 169337943060, -244124998, -189594904460, 208424034003, -622658295, -243087455519, -528335289909, 2, 612763447155, 326940373371, 971188465, -377197775136, 398245872153, 594823323, -479028851157, -993962581920, 2015691, 1135733559626, 625451626995, -887503679, -679090565661, 735185998014, 1056436290, -832972004927, -1785518636976, 1771563, 2015446870970],9.7.d.E.b

11.b,10,7,100,1,[[[0, []], [1, []], [63, []], [730, []], [4033, []], [15626, []], [45990, []], [117648, []], [258111, []], [532171, []], [984438, []], [1771561, []], [2944090, []], [4826808, []], [7411824, []], [11406980, []], [16519105, []], [24137568, []], [33526773, []], [47045880, []], [63019658, []], [85883040, []], [111608343, []], [148035890, []], [188421030, []], [244156251, []], [304088904, []], [387952660, []], [474474384, []], [594823320, []], [718639740, []], [887503682, []], [1057222719, []], [1293239530, []], [1520666784, []], [1838367648, []], [2146245643, []], [2565726410, []], [2963890440, []], [3523569840, []], [4033242486, []], [4750104240, []], [5410631520, []], [6321363048, []], [7144705513, []], [8315704046, []], [9326261070, []], [10779215330, []], [12058946650, []], [13841169553, []], [15381843813, []], [17620424640, []], [19466516664, []], [22164361130, []], [24441017580, []], [27682412186, []], [30366242928, []], [34343492400, []], [37473869160, []], [42180533642, []], [46004350340, []], [51520374360, []], [55912731966, []], [62608853808, []], [67662254017, []], [75423701808, []], [81474090390, []], [90458382170, []], [97346811744, []], [108066199700, []], [115817161824, []], [128100283922, []], [137359188981, []], [151334226288, []], [161640763830, []], [178234063230, []], [189736034040, []], [208420608528, []], [221984899920, []], [243087455520, []], [258127534730, []], [282817489141, []], [299256567120, []], [326940373368, []], [346366300320, []], [377173637568, []], [398245872024, []], [434221023600, []], [457259381271, []], [496981290962, []], [523889354898, []], [567864307584, []], [597028744370, []], [647877687860, []], [679090565790, []], [735138920880, []], [771772584870, []], [832972004930, []], [871993681839, []], [942773388931, []], [984682160283, []]]],[0, 1, 63, 730, 4033, 15626, 45990, 117648, 258111, 532171, 984438, 1771561, 2944090, 4826808, 7411824, 11406980, 16519105, 24137568, 33526773, 47045880, 63019658, 85883040, 111608343, 148035890, 188421030, 244156251, 304088904, 387952660, 474474384, 594823320, 718639740, 887503682, 1057222719, 1293239530, 1520666784, 1838367648, 2146245643, 2565726410, 2963890440, 3523569840, 4033242486, 4750104240, 5410631520, 6321363048, 7144705513, 8315704046, 9326261070, 10779215330, 12058946650, 13841169553, 15381843813, 17620424640, 19466516664, 22164361130, 24441017580, 27682412186, 30366242928, 34343492400, 37473869160, 42180533642, 46004350340, 51520374360, 55912731966, 62608853808, 67662254017, 75423701808, 81474090390, 90458382170, 97346811744, 108066199700, 115817161824, 128100283922, 137359188981, 151334226288, 161640763830, 178234063230, 189736034040, 208420608528, 221984899920, 243087455520, 258127534730, 282817489141, 299256567120, 326940373368, 346366300320, 377173637568, 398245872024, 434221023600, 457259381271, 496981290962, 523889354898, 567864307584, 597028744370, 647877687860, 679090565790, 735138920880, 771772584870, 832972004930, 871993681839, 942773388931, 984682160283],11.7.b.E.a

